State,District,Subdistt,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
5,67,347,800341,4,0,WARD,Mahua Dabra Haripura (NP) WARD NO.-0004,Urban,196,1173,619,554,161,95,66,13,8,5,0,0,0,795,460,335,378,159,219,367,314,53,356,306,50,117,115,2,47,45,2,41,19,22,151,127,24,11,8,3,0,0,0,1,1,0,0,0,0,10,7,3,10,7,3,0,0,0,1,1,0,0,0,0,9,6,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,806,305,501
5,67,347,800341,5,0,WARD,Mahua Dabra Haripura (NP) WARD NO.-0005,Urban,195,1185,604,581,186,85,101,0,0,0,0,0,0,637,390,247,548,214,334,397,293,104,371,286,85,20,15,5,40,36,4,143,71,72,168,164,4,26,7,19,1,1,0,5,1,4,17,2,15,3,3,0,23,6,17,1,1,0,3,0,3,16,2,14,3,3,0,3,1,2,0,0,0,2,1,1,1,0,1,0,0,0,788,311,477
5,67,347,800341,6,0,WARD,Mahua Dabra Haripura (NP) WARD NO.-0006,Urban,120,708,367,341,104,61,43,0,0,0,0,0,0,410,239,171,298,128,170,206,177,29,185,164,21,34,34,0,25,25,0,27,20,7,99,85,14,21,13,8,0,0,0,3,2,1,8,4,4,10,7,3,14,8,6,0,0,0,1,1,0,6,2,4,7,5,2,7,5,2,0,0,0,2,1,1,2,2,0,3,2,1,502,190,312
5,67,347,800341,7,0,WARD,Mahua Dabra Haripura (NP) WARD NO.-0007,Urban,119,636,319,317,78,38,40,7,3,4,0,0,0,432,256,176,204,63,141,196,163,33,182,153,29,71,67,4,40,35,5,11,2,9,60,49,11,14,10,4,5,4,1,1,1,0,1,0,1,7,5,2,13,9,4,5,4,1,0,0,0,1,0,1,7,5,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,440,156,284
5,67,347,800342,0,0,TOWN,Jaspur (NPP),Urban,8624,50523,26330,24193,7042,3704,3338,3051,1655,1396,0,0,0,33675,18967,14708,16848,7363,9485,14495,13020,1475,12890,11925,965,573,552,21,531,495,36,354,283,71,11432,10595,837,1605,1095,510,21,10,11,115,70,45,151,34,117,1318,981,337,1474,1021,453,21,10,11,102,59,43,127,29,98,1224,923,301,131,74,57,0,0,0,13,11,2,24,5,19,94,58,36,36028,13310,22718
5,67,347,800342,1,0,WARD,Jaspur (NPP) WARD NO.-0001,Urban,387,2303,1237,1066,306,162,144,655,358,297,0,0,0,1598,944,654,705,293,412,695,625,70,674,613,61,8,6,2,7,4,3,30,28,2,629,575,54,21,12,9,2,1,1,1,1,0,0,0,0,18,10,8,20,11,9,2,1,1,1,1,0,0,0,0,17,9,8,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1608,612,996
5,67,347,800342,2,0,WARD,Jaspur (NPP) WARD NO.-0002,Urban,792,4781,2482,2299,714,394,320,825,440,385,0,0,0,2983,1643,1340,1798,839,959,1455,1233,222,1281,1145,136,38,38,0,48,44,4,28,16,12,1167,1047,120,174,88,86,3,1,2,32,11,21,45,16,29,94,60,34,157,76,81,3,1,2,30,10,20,39,13,26,85,52,33,17,12,5,0,0,0,2,1,1,6,3,3,9,8,1,3326,1249,2077
5,67,347,800342,3,0,WARD,Jaspur (NPP) WARD NO.-0003,Urban,881,4639,2405,2234,562,309,253,434,242,192,0,0,0,3664,1985,1679,975,420,555,1249,1139,110,1196,1094,102,94,91,3,170,164,6,14,12,2,918,827,91,53,45,8,3,2,1,12,12,0,1,0,1,37,31,6,40,34,6,3,2,1,6,6,0,1,0,1,30,26,4,13,11,2,0,0,0,6,6,0,0,0,0,7,5,2,3390,1266,2124
5,67,347,800342,4,0,WARD,Jaspur (NPP) WARD NO.-0004,Urban,910,5458,2820,2638,801,418,383,13,7,6,0,0,0,3124,1801,1323,2334,1019,1315,1484,1355,129,1407,1305,102,85,84,1,64,58,6,35,22,13,1223,1141,82,77,50,27,2,1,1,13,10,3,12,1,11,50,38,12,58,39,19,2,1,1,9,7,2,7,1,6,40,30,10,19,11,8,0,0,0,4,3,1,5,0,5,10,8,2,3974,1465,2509
5,67,347,800342,5,0,WARD,Jaspur (NPP) WARD NO.-0005,Urban,577,3441,1792,1649,464,236,228,316,173,143,0,0,0,2252,1276,976,1189,516,673,1187,955,232,974,895,79,99,90,9,43,42,1,102,95,7,730,668,62,213,60,153,1,0,1,9,8,1,43,6,37,160,46,114,175,52,123,1,0,1,8,7,1,30,4,26,136,41,95,38,8,30,0,0,0,1,1,0,13,2,11,24,5,19,2254,837,1417
5,67,347,800342,6,0,WARD,Jaspur (NPP) WARD NO.-0006,Urban,668,3676,1919,1757,567,278,289,74,39,35,0,0,0,2423,1417,1006,1253,502,751,1086,1005,81,931,872,59,37,37,0,17,13,4,7,3,4,870,819,51,155,133,22,1,1,0,3,0,3,0,0,0,151,132,19,146,125,21,1,1,0,3,0,3,0,0,0,142,124,18,9,8,1,0,0,0,0,0,0,0,0,0,9,8,1,2590,914,1676
5,67,347,800342,7,0,WARD,Jaspur (NPP) WARD NO.-0007,Urban,706,3846,2025,1821,491,269,222,427,226,201,0,0,0,2735,1551,1184,1111,474,637,1169,975,194,957,854,103,59,55,4,93,84,9,42,30,12,763,685,78,212,121,91,0,0,0,19,12,7,23,3,20,170,106,64,211,120,91,0,0,0,19,12,7,23,3,20,169,105,64,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2677,1050,1627
5,67,347,800342,8,0,WARD,Jaspur (NPP) WARD NO.-0008,Urban,526,2699,1409,1290,297,169,128,250,139,111,0,0,0,2183,1178,1005,516,231,285,815,704,111,785,683,102,64,63,1,17,16,1,3,2,1,701,602,99,30,21,9,1,0,1,13,8,5,0,0,0,16,13,3,28,20,8,1,0,1,13,8,5,0,0,0,14,12,2,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1884,705,1179
5,67,347,800342,9,0,WARD,Jaspur (NPP) WARD NO.-0009,Urban,383,2453,1316,1137,258,128,130,0,0,0,0,0,0,1854,1058,796,599,258,341,618,591,27,572,549,23,1,1,0,1,1,0,0,0,0,570,547,23,46,42,4,0,0,0,0,0,0,0,0,0,46,42,4,36,33,3,0,0,0,0,0,0,0,0,0,36,33,3,10,9,1,0,0,0,0,0,0,0,0,0,10,9,1,1835,725,1110
5,67,347,800342,10,0,WARD,Jaspur (NPP) WARD NO.-0010,Urban,456,2561,1343,1218,339,180,159,49,26,23,0,0,0,1755,987,768,806,356,450,763,674,89,719,644,75,31,31,0,10,10,0,12,3,9,666,600,66,44,30,14,2,2,0,0,0,0,6,2,4,36,26,10,43,30,13,2,2,0,0,0,0,6,2,4,35,26,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1798,669,1129
5,67,347,800342,11,0,WARD,Jaspur (NPP) WARD NO.-0011,Urban,376,2346,1195,1151,273,136,137,0,0,0,0,0,0,1750,962,788,596,233,363,682,624,58,634,600,34,26,26,0,1,1,0,34,30,4,573,543,30,48,24,24,0,0,0,5,5,0,4,0,4,39,19,20,47,24,23,0,0,0,5,5,0,4,0,4,38,19,19,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1664,571,1093
5,67,347,800342,12,0,WARD,Jaspur (NPP) WARD NO.-0012,Urban,1351,8332,4341,3991,1387,721,666,0,0,0,0,0,0,4844,2766,2078,3488,1575,1913,2204,2112,92,1926,1861,65,13,12,1,10,8,2,23,21,2,1880,1820,60,278,251,27,1,1,0,4,3,1,10,3,7,263,244,19,275,249,26,1,1,0,4,3,1,10,3,7,260,242,18,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,6128,2229,3899
5,67,347,800342,13,0,WARD,Jaspur (NPP) WARD NO.-0013,Urban,611,3988,2046,1942,583,304,279,8,5,3,0,0,0,2510,1399,1111,1478,647,831,1088,1028,60,834,810,24,18,18,0,50,50,0,24,21,3,742,721,21,254,218,36,5,1,4,4,0,4,7,3,4,238,214,24,238,208,30,5,1,4,4,0,4,7,3,4,222,204,18,16,10,6,0,0,0,0,0,0,0,0,0,16,10,6,2900,1018,1882
5,67,348,0,0,0,SUB-DISTRICT,Bajpur,Total,34323,188083,98194,89889,28333,14847,13486,27454,14388,13066,14699,7369,7330,106123,62884,43239,81960,35310,46650,61574,49464,12110,48764,42108,6656,11686,10533,1153,19821,16661,3160,1163,898,265,16094,14016,2078,12810,7356,5454,1697,698,999,7260,4258,3002,574,226,348,3279,2174,1105,10612,6495,4117,1332,580,752,5928,3779,2149,479,198,281,2873,1938,935,2198,861,1337,365,118,247,1332,479,853,95,28,67,406,236,170,126509,48730,77779
5,67,348,0,0,0,SUB-DISTRICT,Bajpur,Rural,26137,141749,73703,68046,21969,11453,10516,22334,11653,10681,14589,7302,7287,77211,45964,31247,64538,27739,36799,47682,37458,10224,37650,32181,5469,10944,9823,1121,18105,15136,2969,715,526,189,7886,6696,1190,10032,5277,4755,1654,669,985,6232,3552,2680,419,160,259,1727,896,831,8295,4602,3693,1299,556,743,5155,3135,2020,354,136,218,1487,775,712,1737,675,1062,355,113,242,1077,417,660,65,24,41,240,121,119,94067,36245,57822
5,67,348,0,0,0,SUB-DISTRICT,Bajpur,Urban,8186,46334,24491,21843,6364,3394,2970,5120,2735,2385,110,67,43,28912,16920,11992,17422,7571,9851,13892,12006,1886,11114,9927,1187,742,710,32,1716,1525,191,448,372,76,8208,7320,888,2778,2079,699,43,29,14,1028,706,322,155,66,89,1552,1278,274,2317,1893,424,33,24,9,773,644,129,125,62,63,1386,1163,223,461,186,275,10,5,5,255,62,193,30,4,26,166,115,51,32442,12485,19957
5,67,348,800343,0,0,TOWN,Sultanpur (NP),Urban,1700,9881,5233,4648,1441,794,647,1425,777,648,3,1,2,6058,3674,2384,3823,1559,2264,2749,2428,321,2420,2175,245,388,367,21,679,605,74,59,52,7,1294,1151,143,329,253,76,18,14,4,217,182,35,44,16,28,50,41,9,276,228,48,10,9,1,197,171,26,27,13,14,42,35,7,53,25,28,8,5,3,20,11,9,17,3,14,8,6,2,7132,2805,4327
5,67,348,800343,1,0,WARD,Sultanpur (NP) WARD NO.-0001,Urban,283,1631,897,734,195,122,73,571,319,252,0,0,0,1000,613,387,631,284,347,455,413,42,450,408,42,76,76,0,201,197,4,2,2,0,171,133,38,5,5,0,0,0,0,1,1,0,0,0,0,4,4,0,5,5,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,484,692
5,67,348,800343,2,0,WARD,Sultanpur (NP) WARD NO.-0002,Urban,220,1290,677,613,180,107,73,165,86,79,3,1,2,794,486,308,496,191,305,407,338,69,405,337,68,36,31,5,80,53,27,11,9,2,278,244,34,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,339,544
5,67,348,800343,3,0,WARD,Sultanpur (NP) WARD NO.-0003,Urban,360,1818,941,877,348,171,177,449,234,215,0,0,0,950,601,349,868,340,528,493,426,67,255,232,23,34,34,0,113,103,10,4,3,1,104,92,12,238,194,44,7,7,0,191,167,24,27,12,15,13,8,5,216,188,28,4,4,0,185,164,21,16,12,4,11,8,3,22,6,16,3,3,0,6,3,3,11,0,11,2,0,2,1325,515,810
5,67,348,800343,4,0,WARD,Sultanpur (NP) WARD NO.-0004,Urban,161,975,526,449,135,73,62,138,81,57,0,0,0,660,398,262,315,128,187,252,240,12,245,234,11,41,41,0,72,69,3,11,11,0,121,113,8,7,6,1,2,1,1,3,3,0,0,0,0,2,2,0,7,6,1,2,1,1,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,286,437
5,67,348,800343,5,0,WARD,Sultanpur (NP) WARD NO.-0005,Urban,176,1068,556,512,127,70,57,53,30,23,0,0,0,742,434,308,326,122,204,284,253,31,271,243,28,38,36,2,26,15,11,4,3,1,203,189,14,13,10,3,1,1,0,3,1,2,3,2,1,6,6,0,4,3,1,1,1,0,1,0,1,0,0,0,2,2,0,9,7,2,0,0,0,2,1,1,3,2,1,4,4,0,784,303,481
5,67,348,800343,6,0,WARD,Sultanpur (NP) WARD NO.-0006,Urban,155,837,434,403,102,51,51,0,0,0,0,0,0,583,333,250,254,101,153,242,208,34,222,196,26,14,11,3,95,86,9,2,2,0,111,97,14,20,12,8,6,3,3,8,4,4,0,0,0,6,5,1,8,6,2,1,1,0,2,1,1,0,0,0,5,4,1,12,6,6,5,2,3,6,3,3,0,0,0,1,1,0,595,226,369
5,67,348,800343,7,0,WARD,Sultanpur (NP) WARD NO.-0007,Urban,345,2262,1202,1060,354,200,154,49,27,22,0,0,0,1329,809,520,933,393,540,616,550,66,572,525,47,149,138,11,92,82,10,25,22,3,306,283,23,44,25,19,1,1,0,11,6,5,14,2,12,18,16,2,34,19,15,1,1,0,5,2,3,11,1,10,17,15,2,10,6,4,0,0,0,6,4,2,3,1,2,1,1,0,1646,652,994
5,67,348,800344,0,0,TOWN,Bajpur (NPP),Urban,4784,25524,13643,11881,3022,1624,1398,3351,1779,1572,107,66,41,18165,10426,7739,7359,3217,4142,7937,6888,1049,6844,6048,796,170,161,9,477,428,49,295,232,63,5902,5227,675,1093,840,253,14,9,5,197,143,54,56,36,20,826,652,174,963,748,215,13,9,4,154,114,40,56,36,20,740,589,151,130,92,38,1,0,1,43,29,14,0,0,0,86,63,23,17587,6755,10832
5,67,348,800344,1,0,WARD,Bajpur (NPP) WARD NO.-0001,Urban,335,1717,906,811,215,116,99,187,96,91,41,24,17,1289,717,572,428,189,239,463,384,79,400,348,52,12,12,0,4,3,1,40,36,4,344,297,47,63,36,27,2,2,0,4,1,3,7,3,4,50,30,20,63,36,27,2,2,0,4,1,3,7,3,4,50,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,522,732
5,67,348,800344,2,0,WARD,Bajpur (NPP) WARD NO.-0002,Urban,459,2651,1409,1242,318,167,151,166,91,75,0,0,0,1837,1051,786,814,358,456,841,729,112,805,705,100,76,72,4,192,173,19,79,54,25,458,406,52,36,24,12,1,1,0,7,6,1,10,3,7,18,14,4,33,22,11,1,1,0,7,6,1,10,3,7,15,12,3,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,1810,680,1130
5,67,348,800344,3,0,WARD,Bajpur (NPP) WARD NO.-0003,Urban,364,1758,930,828,186,102,84,142,75,67,9,5,4,1412,778,634,346,152,194,594,499,95,518,456,62,11,11,0,9,8,1,12,10,2,486,427,59,76,43,33,1,0,1,16,12,4,5,1,4,54,30,24,64,34,30,1,0,1,15,11,4,5,1,4,43,22,21,12,9,3,0,0,0,1,1,0,0,0,0,11,8,3,1164,431,733
5,67,348,800344,4,0,WARD,Bajpur (NPP) WARD NO.-0004,Urban,324,1772,899,873,207,117,90,663,346,317,0,0,0,1191,609,582,581,290,291,555,479,76,533,462,71,10,10,0,6,6,0,28,22,6,489,424,65,22,17,5,0,0,0,0,0,0,0,0,0,22,17,5,21,16,5,0,0,0,0,0,0,0,0,0,21,16,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1217,420,797
5,67,348,800344,5,0,WARD,Bajpur (NPP) WARD NO.-0005,Urban,466,3101,1640,1461,495,264,231,5,1,4,0,0,0,1794,1073,721,1307,567,740,863,811,52,647,610,37,15,15,0,106,105,1,13,10,3,513,480,33,216,201,15,3,2,1,33,32,1,1,1,0,179,166,13,180,170,10,2,2,0,16,16,0,1,1,0,161,151,10,36,31,5,1,0,1,17,16,1,0,0,0,18,15,3,2238,829,1409
5,67,348,800344,6,0,WARD,Bajpur (NPP) WARD NO.-0006,Urban,579,3170,1692,1478,436,234,202,316,166,150,4,2,2,2152,1253,899,1018,439,579,904,788,116,753,658,95,27,23,4,5,5,0,10,9,1,711,621,90,151,130,21,5,4,1,5,3,2,2,1,1,139,122,17,141,120,21,5,4,1,5,3,2,2,1,1,129,112,17,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,2266,904,1362
5,67,348,800344,7,0,WARD,Bajpur (NPP) WARD NO.-0007,Urban,498,2427,1318,1109,283,153,130,529,278,251,13,7,6,1811,1065,746,616,253,363,820,702,118,732,642,90,0,0,0,30,28,2,7,4,3,695,610,85,88,60,28,0,0,0,26,25,1,3,2,1,59,33,26,78,59,19,0,0,0,26,25,1,3,2,1,49,32,17,10,1,9,0,0,0,0,0,0,0,0,0,10,1,9,1607,616,991
5,67,348,800344,8,0,WARD,Bajpur (NPP) WARD NO.-0008,Urban,379,1894,988,906,242,124,118,236,124,112,0,0,0,1460,811,649,434,177,257,573,485,88,536,465,71,2,2,0,4,4,0,49,38,11,481,421,60,37,20,17,0,0,0,27,11,16,1,1,0,9,8,1,36,19,17,0,0,0,26,10,16,1,1,0,9,8,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1321,503,818
5,67,348,800344,9,0,WARD,Bajpur (NPP) WARD NO.-0009,Urban,443,2478,1323,1155,255,147,108,277,143,134,5,4,1,1833,1058,775,645,265,380,670,610,60,584,535,49,12,12,0,42,41,1,11,9,2,519,473,46,86,75,11,0,0,0,1,0,1,0,0,0,85,75,10,84,74,10,0,0,0,1,0,1,0,0,0,83,74,9,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1808,713,1095
5,67,348,800344,10,0,WARD,Bajpur (NPP) WARD NO.-0010,Urban,381,1664,993,671,102,47,55,317,187,130,5,5,0,1252,796,456,412,197,215,636,585,51,556,514,42,0,0,0,0,0,0,4,2,2,552,512,40,80,71,9,0,0,0,1,1,0,0,0,0,79,70,9,72,67,5,0,0,0,0,0,0,0,0,0,72,67,5,8,4,4,0,0,0,1,1,0,0,0,0,7,3,4,1028,408,620
5,67,348,800344,11,0,WARD,Bajpur (NPP) WARD NO.-0011,Urban,556,2892,1545,1347,283,153,130,513,272,241,30,19,11,2134,1215,919,758,330,428,1018,816,202,780,653,127,5,4,1,79,55,24,42,38,4,654,556,98,238,163,75,2,0,2,77,52,25,27,24,3,132,87,45,191,131,60,2,0,2,54,42,12,27,24,3,108,65,43,47,32,15,0,0,0,23,10,13,0,0,0,24,22,2,1874,729,1145
5,67,348,800345,0,0,TOWN,Kela Khera (NP),Urban,1702,10929,5615,5314,1901,976,925,344,179,165,0,0,0,4689,2820,1869,6240,2795,3445,3206,2690,516,1850,1704,146,184,182,2,560,492,68,94,88,6,1012,942,70,1356,986,370,11,6,5,614,381,233,55,14,41,676,585,91,1078,917,161,10,6,4,422,359,63,42,13,29,604,539,65,278,69,209,1,0,1,192,22,170,13,1,12,72,46,26,7723,2925,4798
5,67,348,800345,1,0,WARD,Kela Khera (NP) WARD NO.-0001,Urban,326,2054,1048,1006,365,185,180,185,94,91,0,0,0,742,474,268,1312,574,738,583,487,96,339,308,31,12,12,0,81,74,7,15,14,1,231,208,23,244,179,65,0,0,0,7,7,0,11,2,9,226,170,56,178,136,42,0,0,0,4,4,0,9,2,7,165,130,35,66,43,23,0,0,0,3,3,0,2,0,2,61,40,21,1471,561,910
5,67,348,800345,2,0,WARD,Kela Khera (NP) WARD NO.-0002,Urban,340,2045,1065,980,362,187,175,45,27,18,0,0,0,966,562,404,1079,503,576,832,577,255,166,156,10,4,4,0,52,49,3,6,5,1,104,98,6,666,421,245,6,4,2,496,275,221,24,9,15,140,133,7,469,406,63,5,4,1,313,262,51,14,8,6,137,132,5,197,15,182,1,0,1,183,13,170,10,1,9,3,1,2,1213,488,725
5,67,348,800345,3,0,WARD,Kela Khera (NP) WARD NO.-0003,Urban,170,983,492,491,139,73,66,28,16,12,0,0,0,588,323,265,395,169,226,247,237,10,147,140,7,26,26,0,8,8,0,17,17,0,96,89,7,100,97,3,0,0,0,71,71,0,1,1,0,28,25,3,95,92,3,0,0,0,66,66,0,1,1,0,28,25,3,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,736,255,481
5,67,348,800345,4,0,WARD,Kela Khera (NP) WARD NO.-0004,Urban,356,2457,1256,1201,415,203,212,23,12,11,0,0,0,949,581,368,1508,675,833,551,527,24,318,306,12,35,35,0,68,63,5,48,45,3,167,163,4,233,221,12,2,2,0,9,8,1,0,0,0,222,211,11,231,219,12,2,2,0,9,8,1,0,0,0,220,209,11,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1906,729,1177
5,67,348,800345,5,0,WARD,Kela Khera (NP) WARD NO.-0005,Urban,175,986,524,462,182,97,85,63,30,33,0,0,0,550,336,214,436,188,248,292,262,30,290,260,30,31,31,0,168,149,19,1,1,0,90,79,11,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,262,432
5,67,348,800345,6,0,WARD,Kela Khera (NP) WARD NO.-0006,Urban,235,1633,833,800,309,170,139,0,0,0,0,0,0,500,310,190,1133,523,610,499,404,95,421,369,52,33,31,2,174,140,34,5,4,1,209,194,15,78,35,43,3,0,3,24,15,9,17,0,17,34,20,14,72,33,39,3,0,3,23,14,9,16,0,16,30,19,11,6,2,4,0,0,0,1,1,0,1,0,1,4,1,3,1134,429,705
5,67,348,800345,7,0,WARD,Kela Khera (NP) WARD NO.-0007,Urban,100,771,397,374,129,61,68,0,0,0,0,0,0,394,234,160,377,163,214,202,196,6,169,165,4,43,43,0,9,9,0,2,2,0,115,111,4,33,31,2,0,0,0,6,4,2,2,2,0,25,25,0,31,29,2,0,0,0,6,4,2,2,2,0,23,23,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,569,201,368
5,67,349,0,0,0,SUB-DISTRICT,Kichha,Total,74194,390866,205764,185102,56540,29569,26971,65143,34012,31131,1710,883,827,241522,140041,101481,149344,65723,83621,130425,104778,25647,107934,91294,16640,8554,7632,922,16939,13730,3209,4111,2882,1229,78330,67050,11280,22491,13484,9007,1042,580,462,6356,3859,2497,1422,480,942,13671,8565,5106,18458,11317,7141,745,450,295,5143,3227,1916,1071,372,699,11499,7268,4231,4033,2167,1866,297,130,167,1213,632,581,351,108,243,2172,1297,875,260441,100986,159455
5,67,349,0,0,0,SUB-DISTRICT,Kichha,Rural,30465,160697,84322,76375,24483,12711,11772,29113,15198,13915,307,161,146,96381,56457,39924,64316,27865,36451,55903,43337,12566,45428,37504,7924,7755,6934,821,12451,10020,2431,1445,904,541,23777,19646,4131,10475,5833,4642,852,443,409,4934,2970,1964,746,220,526,3943,2200,1743,8364,4880,3484,580,332,248,3860,2425,1435,555,170,385,3369,1953,1416,2111,953,1158,272,111,161,1074,545,529,191,50,141,574,247,327,104794,40985,63809
5,67,349,0,0,0,SUB-DISTRICT,Kichha,Urban,43729,230169,121442,108727,32057,16858,15199,36030,18814,17216,1403,722,681,145141,83584,61557,85028,37858,47170,74522,61441,13081,62506,53790,8716,799,698,101,4488,3710,778,2666,1978,688,54553,47404,7149,12016,7651,4365,190,137,53,1422,889,533,676,260,416,9728,6365,3363,10094,6437,3657,165,118,47,1283,802,481,516,202,314,8130,5315,2815,1922,1214,708,25,19,6,139,87,52,160,58,102,1598,1050,548,155647,60001,95646
5,67,349,56015,0,0,TOWN,Nagla (CT),Urban,3798,22258,11989,10269,2446,1286,1160,4751,2474,2277,86,37,49,16635,9657,6978,5623,2332,3291,6527,5179,1348,5814,4800,1014,14,10,4,21,17,4,181,120,61,5598,4653,945,713,379,334,4,2,2,20,11,9,50,13,37,639,353,286,650,342,308,4,2,2,15,7,8,42,11,31,589,322,267,63,37,26,0,0,0,5,4,1,8,2,6,50,31,19,15731,6810,8921
5,67,349,56015,1,0,WARD,Nagla (CT) WARD NO.-0001,Urban,3798,22258,11989,10269,2446,1286,1160,4751,2474,2277,86,37,49,16635,9657,6978,5623,2332,3291,6527,5179,1348,5814,4800,1014,14,10,4,21,17,4,181,120,61,5598,4653,945,713,379,334,4,2,2,20,11,9,50,13,37,639,353,286,650,342,308,4,2,2,15,7,8,42,11,31,589,322,267,63,37,26,0,0,0,5,4,1,8,2,6,50,31,19,15731,6810,8921
5,67,349,56016,0,0,TOWN,Bandiya (CT),Urban,2270,11392,6070,5322,1584,844,740,1775,973,802,7,4,3,6889,4009,2880,4503,2061,2442,3755,3201,554,2743,2420,323,116,103,13,440,371,69,132,96,36,2055,1850,205,1012,781,231,8,5,3,398,318,80,82,40,42,524,418,106,946,734,212,6,5,1,368,291,77,66,34,32,506,404,102,66,47,19,2,0,2,30,27,3,16,6,10,18,14,4,7637,2869,4768
5,67,349,56016,1,0,WARD,Bandiya (CT) WARD NO.-0001,Urban,2270,11392,6070,5322,1584,844,740,1775,973,802,7,4,3,6889,4009,2880,4503,2061,2442,3755,3201,554,2743,2420,323,116,103,13,440,371,69,132,96,36,2055,1850,205,1012,781,231,8,5,3,398,318,80,82,40,42,524,418,106,946,734,212,6,5,1,368,291,77,66,34,32,506,404,102,66,47,19,2,0,2,30,27,3,16,6,10,18,14,4,7637,2869,4768
5,67,349,800346,0,0,TOWN,Rudrapur (NPP + OG),Urban,29662,154554,81340,73214,22142,11590,10552,25198,13135,12063,1218,633,585,96993,55939,41054,57561,25401,32160,51733,42070,9663,42895,36577,6318,490,411,79,3208,2594,614,2026,1465,561,37171,32107,5064,8838,5493,3345,163,118,45,737,437,300,502,193,309,7436,4745,2691,7195,4484,2711,142,101,41,657,397,260,369,146,223,6027,3840,2187,1643,1009,634,21,17,4,80,40,40,133,47,86,1409,905,504,102821,39270,63551
5,67,349,800346,0,0,TOWN,Rudrapur (NPP),Urban,26613,140857,74040,66817,20324,10632,9692,24403,12706,11697,1126,586,540,86153,50020,36133,54704,24020,30684,46957,37966,8991,38342,32599,5743,464,387,77,3167,2554,613,1917,1381,536,32794,28277,4517,8615,5367,3248,156,114,42,732,434,298,487,191,296,7240,4628,2612,7030,4386,2644,136,98,38,653,394,259,360,144,216,5881,3750,2131,1585,981,604,20,16,4,79,40,39,127,47,80,1359,878,481,93900,36074,57826
