State,District,Subdistt,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
21,382,2984,402000,1,0,WARD,Sayadpur (CT)   WARD NO.-0001,Urban,2055,8798,4403,4395,1216,606,610,1016,505,511,3,1,2,6579,3419,3160,2219,984,1235,2123,1946,177,1495,1385,110,11,11,0,266,264,2,83,59,24,1135,1051,84,628,561,67,4,4,0,66,65,1,52,43,9,506,449,57,544,483,61,4,4,0,55,54,1,45,38,7,440,387,53,84,78,6,0,0,0,11,11,0,7,5,2,66,62,4,6675,2457,4218
21,382,2985,0,0,0,SUB-DISTRICT,Bari - Ramachandrapur,Total,29857,123956,61866,62090,13225,6888,6337,36627,18734,17893,397,199,198,89289,47963,41326,34667,13903,20764,35036,31140,3896,25456,23467,1989,7538,7309,229,6971,6490,481,855,776,79,10092,8892,1200,9580,7673,1907,733,538,195,5213,4320,893,477,351,126,3157,2464,693,7762,6228,1534,581,444,137,4119,3393,726,382,286,96,2680,2105,575,1818,1445,373,152,94,58,1094,927,167,95,65,30,477,359,118,88920,30726,58194
21,382,2985,0,0,0,SUB-DISTRICT,Bari - Ramachandrapur,Rural,29857,123956,61866,62090,13225,6888,6337,36627,18734,17893,397,199,198,89289,47963,41326,34667,13903,20764,35036,31140,3896,25456,23467,1989,7538,7309,229,6971,6490,481,855,776,79,10092,8892,1200,9580,7673,1907,733,538,195,5213,4320,893,477,351,126,3157,2464,693,7762,6228,1534,581,444,137,4119,3393,726,382,286,96,2680,2105,575,1818,1445,373,152,94,58,1094,927,167,95,65,30,477,359,118,88920,30726,58194
21,382,2985,0,0,0,SUB-DISTRICT,Bari - Ramachandrapur,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,382,2986,0,0,0,SUB-DISTRICT,Mangalpur ,Total,35314,146363,72344,74019,16259,8519,7740,48735,24525,24210,815,477,338,108918,57285,51633,37445,15059,22386,40895,36708,4187,26771,24765,2006,7697,7424,273,8910,8412,498,1058,976,82,9106,7953,1153,14124,11943,2181,1792,1534,258,8265,7341,924,745,574,171,3322,2494,828,12133,10376,1757,1644,1429,215,6851,6214,637,631,497,134,3007,2236,771,1991,1567,424,148,105,43,1414,1127,287,114,77,37,315,258,57,105468,35636,69832
21,382,2986,0,0,0,SUB-DISTRICT,Mangalpur ,Rural,35314,146363,72344,74019,16259,8519,7740,48735,24525,24210,815,477,338,108918,57285,51633,37445,15059,22386,40895,36708,4187,26771,24765,2006,7697,7424,273,8910,8412,498,1058,976,82,9106,7953,1153,14124,11943,2181,1792,1534,258,8265,7341,924,745,574,171,3322,2494,828,12133,10376,1757,1644,1429,215,6851,6214,637,631,497,134,3007,2236,771,1991,1567,424,148,105,43,1414,1127,287,114,77,37,315,258,57,105468,35636,69832
21,382,2986,0,0,0,SUB-DISTRICT,Mangalpur ,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,383,0,0,0,0,DISTRICT,Dhenkanal,Total,279364,1192811,612593,580218,139096,74093,65003,234079,118755,115324,162056,80878,81178,829910,464093,365817,362901,148500,214401,435533,340552,94981,277338,245235,32103,59655,57261,2394,66856,55563,11293,10672,8984,1688,140155,123427,16728,158195,95317,62878,11575,8562,3013,96780,53280,43500,6640,3654,2986,43200,29821,13379,129965,81538,48427,9897,7580,2317,80675,46188,34487,5143,3029,2114,34250,24741,9509,28230,13779,14451,1678,982,696,16105,7092,9013,1497,625,872,8950,5080,3870,757278,272041,485237
21,383,0,0,0,0,DISTRICT,Dhenkanal,Rural,253446,1075305,551326,523979,127334,67847,59487,215178,109104,106074,156671,78204,78467,735523,412767,322756,339782,138559,201223,398386,308837,89549,245779,217374,28405,58259,55896,2363,64785,53806,10979,9432,7952,1480,113303,99720,13583,152607,91463,61144,11371,8391,2980,95466,52446,43020,6218,3452,2766,39552,27174,12378,125208,78140,47068,9704,7419,2285,79632,45438,34194,4765,2848,1917,31107,22435,8672,27399,13323,14076,1667,972,695,15834,7008,8826,1453,604,849,8445,4739,3706,676919,242489,434430
21,383,0,0,0,0,DISTRICT,Dhenkanal,Urban,25918,117506,61267,56239,11762,6246,5516,18901,9651,9250,5385,2674,2711,94387,51326,43061,23119,9941,13178,37147,31715,5432,31559,27861,3698,1396,1365,31,2071,1757,314,1240,1032,208,26852,23707,3145,5588,3854,1734,204,171,33,1314,834,480,422,202,220,3648,2647,1001,4757,3398,1359,193,161,32,1043,750,293,378,181,197,3143,2306,837,831,456,375,11,10,1,271,84,187,44,21,23,505,341,164,80359,29552,50807
21,383,2987,0,0,0,SUB-DISTRICT,Parajang ,Total,38920,164482,83880,80602,18273,9789,8484,29793,15113,14680,19799,9860,9939,112728,63484,49244,51754,20396,31358,61925,46422,15503,33447,29356,4091,9895,9564,331,9139,7444,1695,1447,1132,315,12966,11216,1750,28478,17066,11412,2989,2268,721,19177,10610,8567,1119,541,578,5193,3647,1546,23737,14519,9218,2566,2004,562,16242,9005,7237,892,460,432,4037,3050,987,4741,2547,2194,423,264,159,2935,1605,1330,227,81,146,1156,597,559,102557,37458,65099
21,383,2987,0,0,0,SUB-DISTRICT,Parajang ,Rural,37794,158056,80307,77749,17754,9505,8249,28765,14565,14200,19350,9594,9756,107285,60333,46952,50771,19974,30797,60301,45046,15255,32261,28283,3978,9734,9404,330,9038,7349,1689,1409,1097,312,12080,10433,1647,28040,16763,11277,2979,2262,717,19006,10496,8510,1082,524,558,4973,3481,1492,23319,14222,9097,2556,1998,558,16081,8895,7186,856,443,413,3826,2886,940,4721,2541,2180,423,264,159,2925,1601,1324,226,81,145,1147,595,552,97755,35261,62494
21,383,2987,0,0,0,SUB-DISTRICT,Parajang ,Urban,1126,6426,3573,2853,519,284,235,1028,548,480,449,266,183,5443,3151,2292,983,422,561,1624,1376,248,1186,1073,113,161,160,1,101,95,6,38,35,3,886,783,103,438,303,135,10,6,4,171,114,57,37,17,20,220,166,54,418,297,121,10,6,4,161,110,51,36,17,19,211,164,47,20,6,14,0,0,0,10,4,6,1,0,1,9,2,7,4802,2197,2605
21,383,2987,402315,0,0,TOWN,Saranga (CT)  ,Urban,1126,6426,3573,2853,519,284,235,1028,548,480,449,266,183,5443,3151,2292,983,422,561,1624,1376,248,1186,1073,113,161,160,1,101,95,6,38,35,3,886,783,103,438,303,135,10,6,4,171,114,57,37,17,20,220,166,54,418,297,121,10,6,4,161,110,51,36,17,19,211,164,47,20,6,14,0,0,0,10,4,6,1,0,1,9,2,7,4802,2197,2605
21,383,2987,402315,1,0,WARD,Saranga (CT)   WARD NO.-0001,Urban,1126,6426,3573,2853,519,284,235,1028,548,480,449,266,183,5443,3151,2292,983,422,561,1624,1376,248,1186,1073,113,161,160,1,101,95,6,38,35,3,886,783,103,438,303,135,10,6,4,171,114,57,37,17,20,220,166,54,418,297,121,10,6,4,161,110,51,36,17,19,211,164,47,20,6,14,0,0,0,10,4,6,1,0,1,9,2,7,4802,2197,2605
21,383,2988,0,0,0,SUB-DISTRICT,Kamakshyanagar ,Total,26786,117096,60101,56995,13236,7105,6131,22306,11267,11039,19485,9657,9828,84669,46876,37793,32427,13225,19202,43208,33249,9959,28689,25106,3583,7194,6951,243,7569,5914,1655,882,731,151,13044,11510,1534,14519,8143,6376,1031,705,326,8657,4541,4116,634,271,363,4197,2626,1571,12140,7175,4965,880,621,259,7190,4010,3180,447,213,234,3623,2331,1292,2379,968,1411,151,84,67,1467,531,936,187,58,129,574,295,279,73888,26852,47036
21,383,2988,0,0,0,SUB-DISTRICT,Kamakshyanagar ,Rural,22806,100286,51268,49018,11532,6170,5362,18867,9503,9364,19206,9510,9696,71129,39471,31658,29157,11797,17360,37407,28517,8890,23959,20982,2977,6738,6506,232,6840,5380,1460,763,625,138,9618,8471,1147,13448,7535,5913,975,652,323,8221,4335,3886,609,252,357,3643,2296,1347,11235,6625,4610,826,570,256,6867,3824,3043,427,198,229,3115,2033,1082,2213,910,1303,149,82,67,1354,511,843,182,54,128,528,263,265,62879,22751,40128
21,383,2988,0,0,0,SUB-DISTRICT,Kamakshyanagar ,Urban,3980,16810,8833,7977,1704,935,769,3439,1764,1675,279,147,132,13540,7405,6135,3270,1428,1842,5801,4732,1069,4730,4124,606,456,445,11,729,534,195,119,106,13,3426,3039,387,1071,608,463,56,53,3,436,206,230,25,19,6,554,330,224,905,550,355,54,51,3,323,186,137,20,15,5,508,298,210,166,58,108,2,2,0,113,20,93,5,4,1,46,32,14,11009,4101,6908
21,383,2988,801847,0,0,TOWN,Kamakshyanagar (NAC),Urban,3980,16810,8833,7977,1704,935,769,3439,1764,1675,279,147,132,13540,7405,6135,3270,1428,1842,5801,4732,1069,4730,4124,606,456,445,11,729,534,195,119,106,13,3426,3039,387,1071,608,463,56,53,3,436,206,230,25,19,6,554,330,224,905,550,355,54,51,3,323,186,137,20,15,5,508,298,210,166,58,108,2,2,0,113,20,93,5,4,1,46,32,14,11009,4101,6908
21,383,2988,801847,1,0,WARD,Kamakshyanagar (NAC) WARD NO.-0001,Urban,308,1385,733,652,135,78,57,200,111,89,27,13,14,1083,592,491,302,141,161,612,459,153,451,393,58,119,113,6,140,116,24,5,5,0,187,159,28,161,66,95,3,3,0,6,3,3,1,0,1,151,60,91,161,66,95,3,3,0,6,3,3,1,0,1,151,60,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,274,499
21,383,2988,801847,2,0,WARD,Kamakshyanagar (NAC) WARD NO.-0002,Urban,251,1016,540,476,103,61,42,140,70,70,16,11,5,854,464,390,162,76,86,361,313,48,305,274,31,47,46,1,11,11,0,2,1,1,245,216,29,56,39,17,3,2,1,7,6,1,4,3,1,42,28,14,51,35,16,3,2,1,7,6,1,2,1,1,39,26,13,5,4,1,0,0,0,0,0,0,2,2,0,3,2,1,655,227,428
21,383,2988,801847,3,0,WARD,Kamakshyanagar (NAC) WARD NO.-0003,Urban,544,2134,1117,1017,222,113,109,907,456,451,22,12,10,1790,972,818,344,145,199,744,583,161,583,498,85,29,29,0,60,55,5,16,15,1,478,399,79,161,85,76,5,3,2,81,38,43,1,1,0,74,43,31,137,70,67,4,2,2,65,29,36,1,1,0,67,38,29,24,15,9,1,1,0,16,9,7,0,0,0,7,5,2,1390,534,856
21,383,2988,801847,4,0,WARD,Kamakshyanagar (NAC) WARD NO.-0004,Urban,285,1193,616,577,100,63,37,96,44,52,50,26,24,1024,531,493,169,85,84,394,326,68,298,242,56,8,7,1,3,3,0,12,11,1,275,221,54,96,84,12,0,0,0,61,61,0,0,0,0,35,23,12,95,83,12,0,0,0,60,60,0,0,0,0,35,23,12,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,799,290,509
21,383,2988,801847,5,0,WARD,Kamakshyanagar (NAC) WARD NO.-0005,Urban,241,995,554,441,72,41,31,116,59,57,36,21,15,833,469,364,162,85,77,373,323,50,318,282,36,6,6,0,8,8,0,26,23,3,278,245,33,55,41,14,0,0,0,0,0,0,7,7,0,48,34,14,54,41,13,0,0,0,0,0,0,7,7,0,47,34,13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,622,231,391
21,383,2988,801847,6,0,WARD,Kamakshyanagar (NAC) WARD NO.-0006,Urban,361,1524,794,730,147,78,69,172,89,83,43,22,21,1312,695,617,212,99,113,498,420,78,473,404,69,30,30,0,4,2,2,16,10,6,423,362,61,25,16,9,0,0,0,0,0,0,3,0,3,22,16,6,25,16,9,0,0,0,0,0,0,3,0,3,22,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,374,652
21,383,2988,801847,7,0,WARD,Kamakshyanagar (NAC) WARD NO.-0007,Urban,701,3030,1578,1452,333,172,161,851,440,411,61,29,32,2382,1310,1072,648,268,380,869,804,65,817,768,49,38,37,1,79,76,3,14,13,1,686,642,44,52,36,16,0,0,0,2,2,0,4,3,1,46,31,15,39,27,12,0,0,0,2,2,0,3,3,0,34,22,12,13,9,4,0,0,0,0,0,0,1,0,1,12,9,3,2161,774,1387
21,383,2988,801847,8,0,WARD,Kamakshyanagar (NAC) WARD NO.-0008,Urban,407,1653,860,793,196,105,91,460,227,233,4,2,2,1168,663,505,485,197,288,641,465,176,565,441,124,74,73,1,314,211,103,5,5,0,172,152,20,76,24,52,0,0,0,58,13,45,0,0,0,18,11,7,44,17,27,0,0,0,36,11,25,0,0,0,8,6,2,32,7,25,0,0,0,22,2,20,0,0,0,10,5,5,1012,395,617
21,383,2988,801847,9,0,WARD,Kamakshyanagar (NAC) WARD NO.-0009,Urban,205,945,499,446,111,67,44,90,48,42,2,1,1,628,357,271,317,142,175,320,270,50,237,229,8,39,38,1,22,22,0,6,6,0,170,163,7,83,41,42,7,7,0,55,19,36,1,1,0,20,14,6,71,38,33,7,7,0,45,18,27,1,1,0,18,12,6,12,3,9,0,0,0,10,1,9,0,0,0,2,2,0,625,229,396
21,383,2988,801847,10,0,WARD,Kamakshyanagar (NAC) WARD NO.-0010,Urban,220,985,510,475,98,47,51,193,104,89,2,1,1,817,453,364,168,57,111,366,291,75,263,250,13,59,59,0,23,19,4,9,9,0,172,163,9,103,41,62,0,0,0,89,32,57,2,2,0,12,7,5,64,37,27,0,0,0,55,31,24,1,1,0,8,5,3,39,4,35,0,0,0,34,1,33,1,1,0,4,2,2,619,219,400
21,383,2988,801847,11,0,WARD,Kamakshyanagar (NAC) WARD NO.-0011,Urban,251,1200,634,566,107,60,47,210,115,95,0,0,0,1025,560,465,175,74,101,446,306,140,303,230,73,5,5,0,63,9,54,2,2,0,233,214,19,143,76,67,21,21,0,72,27,45,1,1,0,49,27,22,109,66,43,20,20,0,44,23,21,0,0,0,45,23,22,34,10,24,1,1,0,28,4,24,1,1,0,4,4,0,754,328,426
21,383,2988,801847,12,0,WARD,Kamakshyanagar (NAC) WARD NO.-0012,Urban,206,750,398,352,80,50,30,4,1,3,16,9,7,624,339,285,126,59,67,177,172,5,117,113,4,2,2,0,2,2,0,6,6,0,107,103,4,60,59,1,17,17,0,5,5,0,1,1,0,37,36,1,55,54,1,17,17,0,3,3,0,1,1,0,34,33,1,5,5,0,0,0,0,2,2,0,0,0,0,3,3,0,573,226,347
21,383,2989,0,0,0,SUB-DISTRICT,Kankadahad  ,Total,13114,61222,30917,30305,9185,4741,4444,6638,3295,3343,34869,17428,17441,35278,20496,14782,25944,10421,15523,31693,18148,13545,14003,10985,3018,5215,4869,346,4145,2475,1670,308,216,92,4335,3425,910,17690,7163,10527,1123,633,490,13011,4891,8120,358,129,229,3198,1510,1688,14664,6107,8557,946,580,366,11794,4472,7322,236,104,132,1688,951,737,3026,1056,1970,177,53,124,1217,419,798,122,25,97,1510,559,951,29529,12769,16760
21,383,2989,0,0,0,SUB-DISTRICT,Kankadahad  ,Rural,13114,61222,30917,30305,9185,4741,4444,6638,3295,3343,34869,17428,17441,35278,20496,14782,25944,10421,15523,31693,18148,13545,14003,10985,3018,5215,4869,346,4145,2475,1670,308,216,92,4335,3425,910,17690,7163,10527,1123,633,490,13011,4891,8120,358,129,229,3198,1510,1688,14664,6107,8557,946,580,366,11794,4472,7322,236,104,132,1688,951,737,3026,1056,1970,177,53,124,1217,419,798,122,25,97,1510,559,951,29529,12769,16760
21,383,2989,0,0,0,SUB-DISTRICT,Kankadahad  ,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,383,2990,0,0,0,SUB-DISTRICT,Bhuban ,Total,22588,101051,51992,49059,11594,6116,5478,20622,10469,10153,9492,4767,4725,71842,40086,31756,29209,11906,17303,32432,28337,4095,21767,20379,1388,4812,4734,78,4870,4596,274,671,618,53,11414,10431,983,10665,7958,2707,598,526,72,6391,4582,1809,393,259,134,3283,2591,692,8558,6842,1716,523,471,52,5158,4051,1107,263,196,67,2614,2124,490,2107,1116,991,75,55,20,1233,531,702,130,63,67,669,467,202,68619,23655,44964
21,383,2990,0,0,0,SUB-DISTRICT,Bhuban ,Rural,17786,78851,40447,38404,9324,4946,4378,17606,8929,8677,9212,4627,4585,55188,30774,24414,23663,9673,13990,25760,22076,3684,16140,15066,1074,4353,4282,71,4217,3955,262,510,478,32,7060,6351,709,9620,7010,2610,569,500,69,5994,4224,1770,345,219,126,2712,2067,645,7659,6020,1639,495,446,49,4783,3709,1074,219,157,62,2162,1708,454,1961,990,971,74,54,20,1211,515,696,126,62,64,550,359,191,53091,18371,34720
21,383,2990,0,0,0,SUB-DISTRICT,Bhuban ,Urban,4802,22200,11545,10655,2270,1170,1100,3016,1540,1476,280,140,140,16654,9312,7342,5546,2233,3313,6672,6261,411,5627,5313,314,459,452,7,653,641,12,161,140,21,4354,4080,274,1045,948,97,29,26,3,397,358,39,48,40,8,571,524,47,899,822,77,28,25,3,375,342,33,44,39,5,452,416,36,146,126,20,1,1,0,22,16,6,4,1,3,119,108,11,15528,5284,10244
21,383,2990,801848,0,0,TOWN,Bhuban (NAC),Urban,4802,22200,11545,10655,2270,1170,1100,3016,1540,1476,280,140,140,16654,9312,7342,5546,2233,3313,6672,6261,411,5627,5313,314,459,452,7,653,641,12,161,140,21,4354,4080,274,1045,948,97,29,26,3,397,358,39,48,40,8,571,524,47,899,822,77,28,25,3,375,342,33,44,39,5,452,416,36,146,126,20,1,1,0,22,16,6,4,1,3,119,108,11,15528,5284,10244
21,383,2990,801848,1,0,WARD,Bhuban (NAC) WARD NO.-0001,Urban,436,2059,1084,975,183,86,97,99,46,53,18,10,8,1612,910,702,447,174,273,616,564,52,598,554,44,5,5,0,7,7,0,10,10,0,576,532,44,18,10,8,1,0,1,1,1,0,2,1,1,14,8,6,13,7,6,1,0,1,1,1,0,1,1,0,10,5,5,5,3,2,0,0,0,0,0,0,1,0,1,4,3,1,1443,520,923
21,383,2990,801848,2,0,WARD,Bhuban (NAC) WARD NO.-0002,Urban,707,3231,1688,1543,380,194,186,498,250,248,254,127,127,2356,1307,1049,875,381,494,966,891,75,846,788,58,51,49,2,137,133,4,41,41,0,617,565,52,120,103,17,4,3,1,48,37,11,5,3,2,63,60,3,110,97,13,4,3,1,42,34,8,4,3,1,60,57,3,10,6,4,0,0,0,6,3,3,1,0,1,3,3,0,2265,797,1468
21,383,2990,801848,3,0,WARD,Bhuban (NAC) WARD NO.-0003,Urban,571,2653,1362,1291,318,160,158,914,465,449,0,0,0,1740,966,774,913,396,517,774,739,35,673,639,34,132,127,5,58,55,3,13,10,3,470,447,23,101,100,1,0,0,0,84,84,0,1,1,0,16,15,1,100,99,1,0,0,0,84,84,0,1,1,0,15,14,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1879,623,1256
21,383,2990,801848,4,0,WARD,Bhuban (NAC) WARD NO.-0004,Urban,246,1112,569,543,90,45,45,16,9,7,0,0,0,909,497,412,203,72,131,345,300,45,309,283,26,18,18,0,22,20,2,8,8,0,261,237,24,36,17,19,1,1,0,22,4,18,3,3,0,10,9,1,34,16,18,1,1,0,21,4,17,2,2,0,10,9,1,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,767,269,498
21,383,2990,801848,5,0,WARD,Bhuban (NAC) WARD NO.-0005,Urban,316,1367,703,664,126,66,60,52,26,26,5,1,4,1060,584,476,307,119,188,430,411,19,429,411,18,2,2,0,41,41,0,10,10,0,376,358,18,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,937,292,645
21,383,2990,801848,6,0,WARD,Bhuban (NAC) WARD NO.-0006,Urban,249,1273,665,608,115,66,49,0,0,0,3,2,1,1044,572,472,229,93,136,382,350,32,203,194,9,21,21,0,1,1,0,7,7,0,174,165,9,179,156,23,8,7,1,94,85,9,11,10,1,66,54,12,171,152,19,8,7,1,90,83,7,11,10,1,62,52,10,8,4,4,0,0,0,4,2,2,0,0,0,4,2,2,891,315,576
21,383,2990,801848,7,0,WARD,Bhuban (NAC) WARD NO.-0007,Urban,288,1305,665,640,103,53,50,246,132,114,0,0,0,1025,558,467,280,107,173,410,388,22,349,332,17,25,25,0,15,15,0,41,29,12,268,263,5,61,56,5,0,0,0,11,11,0,7,4,3,43,41,2,58,54,4,0,0,0,10,10,0,7,4,3,41,40,1,3,2,1,0,0,0,1,1,0,0,0,0,2,1,1,895,277,618
21,383,2990,801848,8,0,WARD,Bhuban (NAC) WARD NO.-0008,Urban,226,1096,569,527,105,54,51,60,30,30,0,0,0,839,480,359,257,89,168,341,330,11,226,218,8,35,35,0,103,103,0,1,0,1,87,80,7,115,112,3,0,0,0,24,24,0,1,1,0,90,87,3,109,106,3,0,0,0,24,24,0,1,1,0,84,81,3,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,755,239,516
21,383,2990,801848,9,0,WARD,Bhuban (NAC) WARD NO.-0009,Urban,229,1043,546,497,100,56,44,29,19,10,0,0,0,827,451,376,216,95,121,303,273,30,177,152,25,26,26,0,15,15,0,23,19,4,113,92,21,126,121,5,0,0,0,65,64,1,10,10,0,51,47,4,114,109,5,0,0,0,64,63,1,10,10,0,40,36,4,12,12,0,0,0,0,1,1,0,0,0,0,11,11,0,740,273,467
21,383,2990,801848,10,0,WARD,Bhuban (NAC) WARD NO.-0010,Urban,258,1163,619,544,127,73,54,200,98,102,0,0,0,858,493,365,305,126,179,353,342,11,211,204,7,8,8,0,20,20,0,3,3,0,180,173,7,142,138,4,1,1,0,18,18,0,1,1,0,122,118,4,66,65,1,0,0,0,10,10,0,1,1,0,55,54,1,76,73,3,1,1,0,8,8,0,0,0,0,67,64,3,810,277,533
21,383,2990,801848,11,0,WARD,Bhuban (NAC) WARD NO.-0011,Urban,198,908,476,432,87,44,43,31,15,16,0,0,0,727,401,326,181,75,106,238,231,7,216,209,7,11,11,0,35,34,1,0,0,0,170,164,6,22,22,0,7,7,0,1,1,0,0,0,0,14,14,0,19,19,0,7,7,0,1,1,0,0,0,0,11,11,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,670,245,425
21,383,2990,801848,12,0,WARD,Bhuban (NAC) WARD NO.-0012,Urban,266,1057,550,507,112,58,54,251,128,123,0,0,0,768,440,328,289,110,179,321,294,27,299,276,23,7,7,0,9,8,1,0,0,0,283,261,22,22,18,4,1,1,0,0,0,0,0,0,0,21,17,4,11,9,2,1,1,0,0,0,0,0,0,0,10,8,2,11,9,2,0,0,0,0,0,0,0,0,0,11,9,2,736,256,480
21,383,2990,801848,13,0,WARD,Bhuban (NAC) WARD NO.-0013,Urban,248,1156,585,571,137,69,68,78,39,39,0,0,0,892,489,403,264,96,168,332,316,16,313,299,14,13,13,0,21,20,1,1,1,0,278,265,13,19,17,2,4,4,0,2,2,0,0,0,0,13,11,2,18,16,2,4,4,0,2,2,0,0,0,0,12,10,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,824,269,555
21,383,2990,801848,14,0,WARD,Bhuban (NAC) WARD NO.-0014,Urban,293,1396,759,637,134,71,63,262,143,119,0,0,0,960,586,374,436,173,263,415,404,11,409,398,11,40,40,0,96,96,0,0,0,0,273,262,11,6,6,0,2,2,0,1,1,0,0,0,0,3,3,0,5,5,0,2,2,0,1,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,981,355,626
21,383,2990,801848,15,0,WARD,Bhuban (NAC) WARD NO.-0015,Urban,271,1381,705,676,153,75,78,280,140,140,0,0,0,1037,578,459,344,127,217,446,428,18,369,356,13,65,65,0,73,73,0,3,2,1,228,216,12,77,72,5,0,0,0,26,26,0,7,6,1,44,40,4,71,68,3,0,0,0,25,25,0,6,6,0,40,37,3,6,4,2,0,0,0,1,1,0,1,0,1,4,3,1,935,277,658
21,383,2991,0,0,0,SUB-DISTRICT,Gandia ,Total,25204,104442,53238,51204,12725,6738,5987,16824,8419,8405,18437,9203,9234,70360,38841,31519,34082,14397,19685,38328,29835,8493,24200,21891,2309,5427,5316,111,8576,7483,1093,612,546,66,9585,8546,1039,14128,7944,6184,611,483,128,10435,5299,5136,658,477,181,2424,1685,739,12005,7179,4826,547,436,111,8946,4843,4103,540,423,117,1972,1477,495,2123,765,1358,64,47,17,1489,456,1033,118,54,64,452,208,244,66114,23403,42711
21,383,2991,0,0,0,SUB-DISTRICT,Gandia ,Rural,25204,104442,53238,51204,12725,6738,5987,16824,8419,8405,18437,9203,9234,70360,38841,31519,34082,14397,19685,38328,29835,8493,24200,21891,2309,5427,5316,111,8576,7483,1093,612,546,66,9585,8546,1039,14128,7944,6184,611,483,128,10435,5299,5136,658,477,181,2424,1685,739,12005,7179,4826,547,436,111,8946,4843,4103,540,423,117,1972,1477,495,2123,765,1358,64,47,17,1489,456,1033,118,54,64,452,208,244,66114,23403,42711
21,383,2991,0,0,0,SUB-DISTRICT,Gandia ,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
